#scaffold	subcluster_id	asmbl_acc	cdna_accs	alignment_description
NC_001145.3	4271	asmbl_4272	Unigene2895_YT,Unigene2895_YT	orient(a-/s?) align: 554458(2249)-556706(1)
NC_001145.3	4272	asmbl_4273	Unigene2894_YT,Unigene2894_YT	orient(a+/s?) align: 556651(1)-557359(709)
NC_001145.3	4273	asmbl_4274	Unigene2893_YT,Unigene2893_YT	orient(a-/s?) align: 557389(1597)-558985(1)
NC_001145.3	4274	asmbl_4275	Unigene2892_YT,Unigene2892_YT	orient(a+/s?) align: 559120(1)-560812(1693)
NC_001145.3	4275	asmbl_4276	Unigene2891_YT,Unigene2891_YT	orient(a+/s?) align: 560996(1)-561973(978)
NC_001145.3	4276	asmbl_4277	Unigene2889_YT,Unigene2890_YT,Unigene2889_YT,Unigene2890_YT	orient(a+/s?) align: 561824(1)-564260(2437)
NC_001145.3	4277	asmbl_4278	Unigene2886_YT,Unigene2887_YT,Unigene2888_YT,Unigene2886_YT,Unigene2887_YT,Unigene2888_YT	orient(a-/s?) align: 564209(4231)-568439(1)
NC_001145.3	4278	asmbl_4279	Unigene2883_YT,Unigene2884_YT,Unigene2885_YT,Unigene2883_YT,Unigene2884_YT,Unigene2885_YT	orient(a+/s?) align: 568340(1)-571244(2905)
NC_001145.3	4279	asmbl_4280	Unigene2882_YT,Unigene2882_YT	orient(a-/s?) align: 571252(1036)-572287(1)
NC_001145.3	4280	asmbl_4281	Unigene2881_YT,Unigene2881_YT	orient(a+/s?) align: 572192(1)-572884(693)
NC_001145.3	4281	asmbl_4282	Unigene2880_YT,Unigene2880_YT	orient(a-/s?) align: 573279(1615)-574893(1)
NC_001145.3	4282	asmbl_4283	Unigene2879_YT,Unigene2879_YT	orient(a-/s?) align: 576955(529)-577483(1)
NC_001145.3	4283	asmbl_4284	Unigene2878_YT,Unigene2878_YT	orient(a+/s?) align: 577718(1)-578392(675)
NC_001145.3	4284	asmbl_4285	Unigene2877_YT,Unigene2877_YT	orient(a-/s?) align: 578674(5430)-584103(1)
NC_001145.3	4285	asmbl_4286	Unigene2876_YT,Unigene2876_YT	orient(a-/s?) align: 584145(2530)-586674(1)
NC_001145.3	4286	asmbl_4287	Unigene2875_YT,Unigene2875_YT	orient(a+/s?) align: 589135(1)-589336(202)
NC_001145.3	4287	asmbl_4288	Unigene2874_YT,Unigene2874_YT	orient(a+/s?) align: 589383(1)-589595(213)
NC_001145.3	4288	asmbl_4289	Unigene2873_YT,Unigene2873_YT	orient(a-/s?) align: 590040(2755)-592794(1)
NC_001145.3	4289	asmbl_4290	Unigene2871_YT,Unigene2872_YT,Unigene2871_YT,Unigene2872_YT	orient(a+/s?) align: 592928(1)-594734(1807)
NC_001145.3	4290	asmbl_4291	Unigene2869_YT,Unigene2870_YT,Unigene2869_YT,Unigene2870_YT	orient(a+/s?) align: 594841(1)-599231(4391)
NC_001145.3	4291	asmbl_4292	Unigene2866_YT,Unigene2867_YT,Unigene2868_YT,Unigene2866_YT,Unigene2867_YT,Unigene2868_YT	orient(a+/s?) align: 599267(1)-603747(4481)
NC_001145.3	4292	asmbl_4293	Unigene2865_YT,Unigene2865_YT	orient(a-/s?) align: 603612(2143)-605754(1)
NC_001145.3	4293	asmbl_4294	Unigene2863_YT,Unigene2864_YT,Unigene2863_YT,Unigene2864_YT	orient(a+/s?) align: 605882(1)-608221(2340)
NC_001145.3	4294	asmbl_4295	Unigene2857_YT,Unigene2858_YT,Unigene2857_YT,Unigene2858_YT	orient(a+/s?) align: 609833(1)-610569(737)
NC_001145.3	4295	asmbl_4296	Unigene2856_YT,Unigene2856_YT	orient(a+/s?) align: 610447(1)-611220(774)
NC_001145.3	4296	asmbl_4297	Unigene2854_YT,Unigene2855_YT,Unigene2854_YT,Unigene2855_YT	orient(a+/s?) align: 611272(1)-611649(378)
NC_001145.3	4297	asmbl_4298	Unigene2852_YT,Unigene2853_YT,Unigene2852_YT,Unigene2853_YT	orient(a+/s?) align: 611625(1)-616290(4666)
NC_001145.3	4298	asmbl_4299	Unigene2851_YT,Unigene2851_YT	orient(a+/s?) align: 616431(1)-618302(1872)
NC_001145.3	4299	asmbl_4300	Unigene2850_YT,Unigene2850_YT	orient(a-/s?) align: 618217(416)-618632(1)
NC_001145.3	4300	asmbl_4301	Unigene2849_YT,Unigene2849_YT	orient(a-/s?) align: 618604(898)-619501(1)
NC_001145.3	4301	asmbl_4302	Unigene2848_YT,Unigene2848_YT	orient(a+/s?) align: 619858(1)-622134(2277)
NC_001145.3	4302	asmbl_4303	Unigene2847_YT,Unigene2847_YT	orient(a+/s?) align: 622669(1)-623037(369)
NC_001145.3	4303	asmbl_4304	Unigene2846_YT,Unigene2846_YT	orient(a+/s?) align: 623333(1)-623586(254)
NC_001145.3	4304	asmbl_4305	Unigene2845_YT,Unigene2845_YT	orient(a+/s?) align: 623574(1)-625382(1809)
NC_001145.3	4305	asmbl_4306	Unigene2844_YT,Unigene2844_YT	orient(a+/s?) align: 625447(1)-625746(300)
NC_001145.3	4306	asmbl_4307	Unigene2843_YT,Unigene2843_YT	orient(a+/s?) align: 625743(1)-626894(1152)
NC_001145.3	4307	asmbl_4308	Unigene2842_YT,Unigene2842_YT	orient(a-/s?) align: 626646(1229)-627874(1)
NC_001145.3	4308	asmbl_4309	Unigene2841_YT,Unigene2841_YT	orient(a+/s?) align: 628130(1)-628827(698)
NC_001145.3	4309	asmbl_4310	Unigene2840_YT,Unigene2840_YT	orient(a+/s?) align: 628891(1)-632126(3236)
NC_001145.3	4310	asmbl_4311	Unigene2839_YT,Unigene2839_YT	orient(a+/s?) align: 632317(1)-634560(2244)
NC_001145.3	4311	asmbl_4312	Unigene2838_YT,Unigene2838_YT	orient(a-/s?) align: 634505(1586)-636090(1)
NC_001145.3	4312	asmbl_4313	Unigene2837_YT,Unigene2837_YT	orient(a-/s?) align: 636107(1010)-637116(1)
NC_001145.3	4313	asmbl_4314	Unigene2836_YT,Unigene2836_YT	orient(a+/s?) align: 637349(1)-640745(3397)
NC_001145.3	4314	asmbl_4315	Unigene2834_YT,Unigene2834_YT	orient(a-/s?) align: 646401(357)-646757(1)
NC_001145.3	4315	asmbl_4316	Unigene2833_YT,Unigene2833_YT	orient(a+/s?) align: 647118(1)-649440(2323)
NC_001145.3	4316	asmbl_4317	Unigene2832_YT,Unigene2832_YT	orient(a-/s?) align: 649644(365)-650008(1)
NC_001145.3	4317	asmbl_4318	Unigene2830_YT,Unigene2831_YT,Unigene2830_YT,Unigene2831_YT	orient(a+/s?) align: 652484(1)-653851(1368)
NC_001145.3	4318	asmbl_4319	Unigene2829_YT,Unigene2829_YT	orient(a+/s?) align: 653925(1)-654976(1052)
NC_001145.3	4319	asmbl_4320	Unigene2828_YT,Unigene2828_YT	orient(a+/s?) align: 654984(1)-658454(3471)
NC_001145.3	4320	asmbl_4321	Unigene2827_YT,Unigene2827_YT	orient(a-/s?) align: 658337(919)-659255(1)
NC_001145.3	4321	asmbl_4322	Unigene2826_YT,Unigene2826_YT	orient(a-/s?) align: 661437(289)-661725(1)
NC_001145.3	4322	asmbl_4323	Unigene2825_YT,Unigene2825_YT	orient(a-/s?) align: 661742(222)-661963(1)
NC_001145.3	4323	asmbl_4324	Unigene2824_YT,Unigene2824_YT	orient(a+/s?) align: 662644(1)-664405(1762)
NC_001145.3	4324	asmbl_4325	Unigene2823_YT,Unigene2823_YT	orient(a+/s?) align: 664502(1)-665877(1376)
NC_001145.3	4325	asmbl_4326	Unigene2822_YT,Unigene2822_YT	orient(a-/s?) align: 665532(1531)-667062(1)
NC_001145.3	4326	asmbl_4327	Unigene2820_YT,Unigene2821_YT,Unigene2820_YT,Unigene2821_YT	orient(a+/s?) align: 667229(1)-668284(1056)
NC_001145.3	4327	asmbl_4328	Unigene2819_YT,Unigene2819_YT	orient(a+/s?) align: 668422(1)-669967(1546)
NC_001145.3	4328	asmbl_4329	Unigene2818_YT,Unigene2818_YT	orient(a-/s?) align: 669664(1805)-671468(1)
NC_001145.3	4329	asmbl_4330	Unigene2817_YT,Unigene2817_YT	orient(a-/s?) align: 671460(3366)-674825(1)
NC_001145.3	4330	asmbl_4331	Unigene2816_YT,Unigene2816_YT	orient(a+/s?) align: 674904(1)-675643(740)
NC_001145.3	4331	asmbl_4332	Unigene2815_YT,Unigene2815_YT	orient(a-/s?) align: 675662(360)-676021(1)
NC_001145.3	4332	asmbl_4333	Unigene2814_YT,Unigene2814_YT	orient(a-/s?) align: 676049(841)-676889(1)
NC_001145.3	4333	asmbl_4334	Unigene2813_YT,Unigene2813_YT	orient(a-/s?) align: 676921(7079)-683999(1)
NC_001145.3	4334	asmbl_4335	Unigene2812_YT,Unigene2812_YT	orient(a-/s?) align: 683982(286)-684267(1)
NC_001145.3	4335	asmbl_4336	Unigene2811_YT,Unigene2811_YT	orient(a+/s?) align: 684218(1)-685909(1692)
NC_001145.3	4336	asmbl_4337	Unigene2810_YT,Unigene2810_YT	orient(a-/s?) align: 685762(1547)-687308(1)
NC_001145.3	4337	asmbl_4338	Unigene2808_YT,Unigene2808_YT	orient(a+/s?) align: 688984(1)-690657(1674)
NC_001145.3	4338	asmbl_4339	Unigene2807_YT,Unigene2807_YT	orient(a-/s?) align: 690444(2746)-693189(1)
NC_001145.3	4339	asmbl_4340	Unigene2806_YT,Unigene2806_YT	orient(a+/s?) align: 693310(1)-695334(2025)
NC_001145.3	4340	asmbl_4341	Unigene2805_YT,Unigene2805_YT	orient(a+/s?) align: 696796(1)-698621(1826)
NC_001145.3	4341	asmbl_4342	Unigene2804_YT,Unigene2804_YT	orient(a-/s?) align: 698250(3289)-701538(1)
NC_001145.3	4342	asmbl_4343	Unigene2801_YT,Unigene2801_YT	orient(a+/s?) align: 712316(1)-713922(1607)
NC_001145.3	4343	asmbl_4344	Unigene2800_YT,Unigene2800_YT	orient(a-/s?) align: 713752(1788)-715539(1)
NC_001145.3	4344	asmbl_4345	Unigene2799_YT,Unigene2799_YT	orient(a-/s?) align: 715555(793)-716347(1)
NC_001145.3	4345	asmbl_4346	Unigene2798_YT,Unigene2798_YT	orient(a+/s?) align: 716492(1)-718570(2079)
NC_001145.3	4346	asmbl_4347	Unigene2797_YT,Unigene2797_YT	orient(a-/s?) align: 718224(2466)-720689(1)
NC_001145.3	4347	asmbl_4348	Unigene2796_YT,Unigene2796_YT	orient(a-/s?) align: 720763(680)-721442(1)
NC_001145.3	4348	asmbl_4349	Unigene2795_YT,Unigene2795_YT	orient(a-/s?) align: 722613(1838)-724450(1)
NC_001145.3	4349	asmbl_4350	Unigene2793_YT,Unigene2794_YT,Unigene2793_YT,Unigene2794_YT	orient(a+/s?) align: 724464(1)-725875(1412)
NC_001145.3	4350	asmbl_4351	Unigene2792_YT,Unigene2792_YT	orient(a-/s?) align: 725842(5384)-731225(1)
NC_001145.3	4351	asmbl_4352	Unigene2791_YT,Unigene2791_YT,Unigene2790_YT	orient(a+/s?) align: 731415(1)-732105(691)
NC_001145.3	4352	asmbl_4353	Unigene2789_YT,Unigene2789_YT	orient(a+/s?) align: 732416(1)-732919(504)
NC_001145.3	4353	asmbl_4354	Unigene2788_YT,Unigene2788_YT	orient(a+/s?) align: 733545(1)-736634(3090)
NC_001145.3	4354	asmbl_4355	Unigene2787_YT,Unigene2787_YT	orient(a+/s?) align: 736926(1)-738967(2042)
NC_001145.3	4355	asmbl_4356	Unigene2786_YT,Unigene2786_YT	orient(a+/s?) align: 739129(1)-740063(935)
NC_001145.3	4356	asmbl_4357	Unigene2785_YT,Unigene2785_YT	orient(a+/s?) align: 740027(1)-741439(1413)
NC_001145.3	4357	asmbl_4358	Unigene2784_YT,Unigene2784_YT	orient(a-/s?) align: 741314(1470)-742783(1)
NC_001145.3	4358	asmbl_4359	Unigene2783_YT,Unigene2783_YT	orient(a+/s?) align: 742940(1)-743701(762)
NC_001145.3	4359	asmbl_4360	Unigene2782_YT,Unigene2782_YT	orient(a+/s?) align: 743678(1)-746211(2534)
NC_001145.3	4360	asmbl_4361	Unigene2780_YT,Unigene2781_YT,Unigene2780_YT,Unigene2781_YT	orient(a+/s?) align: 746191(1)-747946(1756)
NC_001145.3	4361	asmbl_4362	Unigene2779_YT,Unigene2779_YT	orient(a-/s?) align: 748113(1715)-749827(1)
NC_001145.3	4362	asmbl_4363	Unigene2778_YT,Unigene2778_YT	orient(a-/s?) align: 749827(1828)-751654(1)
NC_001145.3	4363	asmbl_4364	Unigene2777_YT,Unigene2777_YT	orient(a+/s?) align: 751672(1)-753113(1442)
NC_001145.3	4364	asmbl_4365	Unigene2776_YT,Unigene2776_YT	orient(a-/s?) align: 753110(1132)-754241(1)
NC_001145.3	4365	asmbl_4366	Unigene2775_YT,Unigene2775_YT	orient(a+/s?) align: 754348(1)-754589(242)
NC_001145.3	4366	asmbl_4367	Unigene2774_YT,Unigene2774_YT	orient(a-/s?) align: 754634(1683)-756316(1)
NC_001145.3	4367	asmbl_4368	Unigene2773_YT,Unigene2773_YT	orient(a+/s?) align: 756478(1)-756773(296)
NC_001145.3	4368	asmbl_4369	Unigene2772_YT,Unigene2772_YT	orient(a-/s?) align: 757138(271)-757408(1)
NC_001145.3	4369	asmbl_4370	Unigene2771_YT,Unigene2771_YT	orient(a+/s?) align: 757421(1)-758383(963)
NC_001145.3	4370	asmbl_4371	Unigene2770_YT,Unigene2770_YT	orient(a-/s?) align: 758334(1006)-759339(1)
NC_001145.3	4371	asmbl_4372	Unigene2768_YT,Unigene2769_YT,Unigene2768_YT,Unigene2769_YT	orient(a+/s?) align: 759147(1)-762128(2982)
NC_001145.3	4372	asmbl_4373	Unigene2767_YT,Unigene2767_YT	orient(a-/s?) align: 762109(1128)-763236(1)
NC_001145.3	4373	asmbl_4374	Unigene2766_YT,Unigene2766_YT	orient(a-/s?) align: 763260(4856)-768115(1)
NC_001145.3	4374	asmbl_4375	Unigene2765_YT,Unigene2765_YT	orient(a-/s?) align: 768197(211)-768407(1)
NC_001145.3	4375	asmbl_4376	Unigene2764_YT,Unigene2764_YT	orient(a-/s?) align: 769196(1333)-770528(1)
NC_001145.3	4376	asmbl_4377	Unigene2763_YT,Unigene2763_YT	orient(a+/s?) align: 770634(1)-772652(2019)
NC_001145.3	4377	asmbl_4378	Unigene2762_YT,Unigene2762_YT	orient(a+/s?) align: 774063(1)-775297(1235)
NC_001145.3	4378	asmbl_4379	Unigene2761_YT,Unigene2761_YT	orient(a-/s?) align: 775946(1245)-777190(1)
NC_001145.3	4379	asmbl_4380	Unigene2760_YT,Unigene2760_YT	orient(a+/s?) align: 776962(1)-778831(1870)
NC_001145.3	4380	asmbl_4381	Unigene2759_YT,Unigene2759_YT	orient(a-/s?) align: 778716(469)-779184(1)
NC_001145.3	4381	asmbl_4382	Unigene2758_YT,Unigene2758_YT	orient(a-/s?) align: 779397(3027)-782423(1)
NC_001145.3	4382	asmbl_4383	Unigene2757_YT,Unigene2757_YT	orient(a-/s?) align: 782559(1840)-784398(1)
NC_001145.3	4383	asmbl_4384	Unigene2755_YT,Unigene2756_YT,Unigene2755_YT,Unigene2756_YT	orient(a+/s?) align: 784492(1)-789045(4554)
NC_001145.3	4384	asmbl_4385	Unigene2754_YT,Unigene2754_YT	orient(a-/s?) align: 789049(850)-789898(1)
NC_001145.3	4385	asmbl_4386	Unigene2753_YT,Unigene2753_YT	orient(a-/s?) align: 789995(3545)-793539(1)
NC_001145.3	4386	asmbl_4387	Unigene2751_YT,Unigene2751_YT	orient(a+/s?) align: 795063(1)-795700(638)
NC_001145.3	4387	asmbl_4388	Unigene2750_YT,Unigene2750_YT	orient(a+/s?) align: 795753(1)-796521(769)
NC_001145.3	4388	asmbl_4389	Unigene2749_YT,Unigene2749_YT	orient(a-/s?) align: 796461(1893)-798353(1)
NC_001145.3	4389	asmbl_4390	Unigene2748_YT,Unigene2748_YT	orient(a+/s?) align: 798373(1)-801593(3221)
NC_001145.3	4390	asmbl_4391	Unigene2747_YT,Unigene2747_YT	orient(a+/s?) align: 801650(1)-802853(1204)
NC_001145.3	4391	asmbl_4392	Unigene2746_YT,Unigene2746_YT	orient(a-/s?) align: 802657(1649)-804305(1)
NC_001145.3	4392	asmbl_4393	Unigene2745_YT,Unigene2745_YT	orient(a+/s?) align: 804372(1)-805110(739)
NC_001145.3	4393	asmbl_4394	Unigene2744_YT,Unigene2744_YT	orient(a-/s?) align: 805122(1450)-806571(1)
NC_001145.3	4394	asmbl_4395	Unigene2743_YT,Unigene2743_YT,Unigene2742_YT,Unigene2742_YT	orient(a+/s?) align: 806681(1)-808124(1444)
NC_001145.3	4395	asmbl_4396	Unigene2741_YT,Unigene2741_YT,Unigene2740_YT,Unigene2740_YT	orient(a+/s?) align: 809152(1)-809540(389)
NC_001145.3	4396	asmbl_4397	Unigene2739_YT,Unigene2739_YT	orient(a-/s?) align: 814300(1097)-815396(1)
NC_001145.3	4397	asmbl_4398	Unigene2738_YT,Unigene2738_YT	orient(a-/s?) align: 815525(3146)-818670(1)
NC_001145.3	4398	asmbl_4399	Unigene2737_YT,Unigene2737_YT	orient(a+/s?) align: 818771(1)-820058(1288)
NC_001145.3	4399	asmbl_4400	Unigene2736_YT,Unigene2736_YT	orient(a+/s?) align: 820098(1)-822582(2485)
NC_001145.3	4400	asmbl_4401	Unigene2735_YT,Unigene2735_YT	orient(a+/s?) align: 822694(1)-826649(3956)
NC_001145.3	4401	asmbl_4402	Unigene2732_YT,Unigene2733_YT,Unigene2732_YT,Unigene2733_YT	orient(a+/s?) align: 828469(1)-831469(3001)
NC_001145.3	4402	asmbl_4403	Unigene2731_YT,Unigene2731_YT	orient(a+/s?) align: 832224(1)-833359(1136)
NC_001145.3	4403	asmbl_4404	Unigene2730_YT,Unigene2730_YT	orient(a-/s?) align: 833218(1928)-835145(1)
NC_001145.3	4404	asmbl_4405	Unigene2729_YT,Unigene2729_YT	orient(a-/s?) align: 835222(1778)-836999(1)
NC_001145.3	4405	asmbl_4406	Unigene2728_YT,Unigene2728_YT	orient(a+/s?) align: 836836(1)-837548(713)
NC_001145.3	4406	asmbl_4407	Unigene2727_YT,Unigene2727_YT	orient(a-/s?) align: 837689(228)-837916(1)
NC_001145.3	4407	asmbl_4408	Unigene2726_YT,Unigene2726_YT	orient(a+/s?) align: 838024(1)-840063(2040)
NC_001145.3	4408	asmbl_4409	Unigene2725_YT,Unigene2725_YT	orient(a-/s?) align: 839963(1799)-841761(1)
NC_001145.3	4409	asmbl_4410	Unigene2723_YT,Unigene2724_YT,Unigene2723_YT,Unigene2724_YT	orient(a+/s?) align: 841888(1)-845530(3643)
NC_001145.3	4410	asmbl_4411	Unigene2722_YT,Unigene2722_YT	orient(a+/s?) align: 848698(1)-849809(1112)
NC_001145.3	4411	asmbl_4412	Unigene2721_YT,Unigene2721_YT	orient(a-/s?) align: 849884(1778)-851661(1)
NC_001145.3	4412	asmbl_4413	Unigene2719_YT,Unigene2720_YT,Unigene2719_YT,Unigene2720_YT	orient(a+/s?) align: 851786(1)-854538(2753)
NC_001145.3	4413	asmbl_4414	Unigene2717_YT,Unigene2718_YT,Unigene2717_YT,Unigene2718_YT	orient(a+/s?) align: 854533(1)-855430(898)
NC_001145.3	4414	asmbl_4415	Unigene2716_YT,Unigene2716_YT	orient(a-/s?) align: 855285(1547)-856831(1)
NC_001145.3	4415	asmbl_4416	Unigene2715_YT,Unigene2715_YT	orient(a+/s?) align: 856933(1)-858228(1296)
NC_001145.3	4416	asmbl_4417	Unigene2714_YT,Unigene2714_YT	orient(a-/s?) align: 858112(1011)-859122(1)
NC_001145.3	4417	asmbl_4418	Unigene2713_YT,Unigene2713_YT	orient(a-/s?) align: 859128(2002)-861129(1)
NC_001145.3	4418	asmbl_4419	Unigene2712_YT,Unigene2712_YT	orient(a+/s?) align: 861566(1)-863704(2139)
NC_001145.3	4419	asmbl_4420	Unigene2711_YT,Unigene2711_YT	orient(a+/s?) align: 863757(1)-864407(651)
NC_001145.3	4420	asmbl_4421	Unigene2710_YT,Unigene2710_YT	orient(a-/s?) align: 864363(1041)-865403(1)
NC_001145.3	4421	asmbl_4422	Unigene2709_YT,Unigene2709_YT	orient(a-/s?) align: 865442(1772)-867213(1)
NC_001145.3	4422	asmbl_4423	Unigene2708_YT,Unigene2708_YT	orient(a-/s?) align: 867494(2186)-869679(1)
NC_001145.3	4423	asmbl_4424	Unigene2706_YT,Unigene2707_YT,Unigene2706_YT,Unigene2707_YT	orient(a+/s?) align: 869831(1)-872764(2934)
NC_001145.3	4424	asmbl_4425	Unigene2705_YT,Unigene2705_YT	orient(a+/s?) align: 872758(1)-873025(268)
NC_001145.3	4425	asmbl_4426	Unigene2703_YT,Unigene2704_YT,Unigene2703_YT	orient(a-/s?) align: 872993(1344)-874336(1)
NC_001145.3	4426	asmbl_4427	Unigene2702_YT,Unigene2702_YT	orient(a+/s?) align: 874920(1)-878829(3910)
NC_001145.3	4427	asmbl_4428	Unigene2701_YT,Unigene2701_YT	orient(a-/s?) align: 878870(1591)-880460(1)
NC_001145.3	4428	asmbl_4429	Unigene2700_YT,Unigene2700_YT	orient(a+/s?) align: 880818(1)-883498(2681)
NC_001145.3	4429	asmbl_4430	Unigene2699_YT,Unigene2699_YT	orient(a+/s?) align: 883466(1)-886899(3434)
NC_001145.3	4430	asmbl_4431	Unigene2698_YT,Unigene2698_YT	orient(a+/s?) align: 886887(1)-888873(1987)
NC_001145.3	4431	asmbl_4432	Unigene2697_YT,Unigene2697_YT	orient(a-/s?) align: 888791(2976)-891766(1)
NC_001145.3	4432	asmbl_4433	Unigene2694_YT,Unigene2694_YT	orient(a+/s?) align: 918032(1)-918299(268)
NC_001145.3	4433	asmbl_4434	Unigene2696_YT,Unigene2696_YT	orient(a+/s?) align: 919554(1)-920003(450)
NC_001145.3	4434	asmbl_4435	Unigene2165_YT,Unigene2165_YT	orient(a+/s?) align: 920012(1)-920344(333)
NC_001145.3	4435	asmbl_4436	Unigene2166_YT,Unigene2166_YT	orient(a+/s?) align: 920396(1)-921353(958)
NC_001145.3	4436	asmbl_4437	Unigene2167_YT,Unigene2167_YT	orient(a+/s?) align: 921967(1)-922370(404)
NC_001145.3	4437	asmbl_4438	Unigene2862_YT	orient(a+/s?) align: 608517(1)-608957(441)
NC_001145.3	4438	asmbl_4439	Unigene2905_YT	orient(a+/s?) align: 537838(1)-538829(992)
NC_001145.3	4439	asmbl_4440	Unigene3109_YT	orient(a+/s?) align: 202179(1)-202585(407)
NC_001145.3	4440	asmbl_4441	Unigene3001_YT	orient(a-/s?) align: 387152(1652)-388803(1)
NC_001145.3	4441	asmbl_4442	Unigene3114_YT	orient(a+/s?) align: 178287(1)-179963(1677)
NC_001145.3	4442	asmbl_4443	Unigene2920_YT	orient(a-/s?) align: 509299(771)-510069(1)
NC_001145.3	4443	asmbl_4444	CL21Contig1_YT	orient(a+/s?) align: 318651(1)-319457(807)
NC_001145.3	4444	asmbl_4445	Unigene3105_YT	orient(a+/s?) align: 209344(1)-212322(2979)
NC_001145.3	4445	asmbl_4446	Unigene3050_YT	orient(a-/s?) align: 303118(2841)-305958(1)
NC_001145.3	4446	asmbl_4447	Unigene2752_YT	orient(a+/s?) align: 793686(1)-795085(1400)
NC_001145.3	4447	asmbl_4448	Unigene2981_YT	orient(a+/s?) align: 408993(1)-410783(1791)
NC_001145.3	4448	asmbl_4449	Unigene3115_YT	orient(a-/s?) align: 174137(4067)-178203(1)
NC_001145.3	4449	asmbl_4450	Unigene2915_YT	orient(a+/s?) align: 514456(1)-517287(2832)
NC_001145.3	4450	asmbl_4451	Unigene2803_YT	orient(a+/s?) align: 701731(1)-703660(1930)
NC_001145.3	4451	asmbl_4452	Unigene2809_YT	orient(a+/s?) align: 687493(1)-688995(1503)
NC_001145.3	4452	asmbl_4453	Unigene3014_YT	orient(a+/s?) align: 355332(1)-357005(1674)
NC_001145.3	4453	asmbl_4454	Unigene2695_YT	orient(a-/s?) align: 918266(300)-918565(1)
NC_001145.3	4454	asmbl_4455	Unigene2983_YT	orient(a+/s?) align: 406271(1)-407670(1400)
NC_001145.3	4455	asmbl_4456	CL393Contig1_YT	orient(a-/s?) align: 492114(1856)-493969(1)
NC_001145.3	4456	asmbl_4457	CL110Contig1_YT	orient(a-/s?) align: 810768(3496)-814263(1)
NC_001145.3	4457	asmbl_4458	Unigene2861_YT	orient(a+/s?) align: 609465(1)-609672(208)
NC_001145.3	4458	asmbl_4459	Unigene2835_YT	orient(a-/s?) align: 640612(4818)-645429(1)
NC_001146.8	4459	asmbl_4460	Unigene4065_YT,Unigene4065_YT	orient(a+/s?) align: 8312(1)-9543(1232)
NC_001146.8	4460	asmbl_4461	Unigene4063_YT,Unigene4063_YT,Unigene4064_YT	orient(a+/s?) align: 10140(1)-11292(1153)
NC_001146.8	4461	asmbl_4462	Unigene4062_YT,Unigene4062_YT	orient(a+/s?) align: 11274(1)-12245(972)
NC_001146.8	4462	asmbl_4463	Unigene4061_YT,Unigene4061_YT	orient(a-/s?) align: 12007(940)-12946(1)
NC_001146.8	4463	asmbl_4464	Unigene6808_YT,Unigene6808_YT	orient(a+/s?) align: 37306(1)-37547(242)
NC_001146.8	4464	asmbl_4465	Unigene6809_YT,Unigene6810_YT,Unigene6809_YT,Unigene6810_YT	orient(a+/s?) align: 37611(1)-38907(1297)
NC_001146.8	4465	asmbl_4466	Unigene6811_YT,Unigene6811_YT	orient(a+/s?) align: 40567(1)-42121(1555)
NC_001146.8	4466	asmbl_4467	Unigene6812_YT,Unigene6812_YT	orient(a-/s?) align: 42001(1169)-43169(1)
NC_001146.8	4467	asmbl_4468	Unigene6813_YT,Unigene6813_YT	orient(a-/s?) align: 43148(1383)-44530(1)
NC_001146.8	4468	asmbl_4469	Unigene6814_YT,Unigene6814_YT	orient(a+/s?) align: 44381(1)-45298(918)
NC_001146.8	4469	asmbl_4470	Unigene6815_YT,Unigene6815_YT	orient(a-/s?) align: 45220(2865)-48084(1)
NC_001146.8	4470	asmbl_4471	Unigene6816_YT,Unigene6816_YT	orient(a+/s?) align: 48245(1)-49453(1209)
NC_001146.8	4471	asmbl_4472	Unigene6817_YT,Unigene6817_YT	orient(a-/s?) align: 49116(2573)-51688(1)
NC_001146.8	4472	asmbl_4473	Unigene6818_YT,Unigene6818_YT	orient(a+/s?) align: 51918(1)-52182(265)
NC_001146.8	4473	asmbl_4474	Unigene6819_YT,Unigene6819_YT	orient(a+/s?) align: 52597(1)-54120(1524)
NC_001146.8	4474	asmbl_4475	Unigene6820_YT,Unigene6820_YT	orient(a-/s?) align: 53958(1981)-55938(1)
NC_001146.8	4475	asmbl_4476	Unigene6821_YT,Unigene6821_YT	orient(a-/s?) align: 56110(1630)-57739(1)
NC_001146.8	4476	asmbl_4477	Unigene6822_YT,Unigene6822_YT	orient(a+/s?) align: 57841(1)-58909(1069)
NC_001146.8	4477	asmbl_4478	Unigene6823_YT,Unigene6823_YT	orient(a-/s?) align: 58813(1054)-59866(1)
NC_001146.8	4478	asmbl_4479	Unigene6824_YT,Unigene6824_YT	orient(a+/s?) align: 59881(1)-60095(215)
NC_001146.8	4479	asmbl_4480	Unigene6825_YT,Unigene6826_YT,Unigene6825_YT,Unigene6826_YT	orient(a+/s?) align: 60147(1)-61712(1566)
NC_001146.8	4480	asmbl_4481	Unigene6827_YT,Unigene6827_YT	orient(a-/s?) align: 61754(1470)-63223(1)
NC_001146.8	4481	asmbl_4482	Unigene6828_YT,Unigene6829_YT,Unigene6830_YT,Unigene6831_YT,Unigene6828_YT,Unigene6829_YT,Unigene6830_YT,Unigene6831_YT	orient(a+/s?) align: 63376(1)-66344(2969)
NC_001146.8	4482	asmbl_4483	Unigene6832_YT,Unigene6832_YT	orient(a+/s?) align: 66353(1)-68510(2158)
